Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
03-11-2014,07-11-2014,Standard Class,Speros Goranitis,Consumer,United States,New York City,New York,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,2,0.2,2.8478
30-12-2016,04-01-2017,Standard Class,Bryan Mills,Consumer,United States,Columbus,Ohio,East,Office Supplies,Labels,Avery 487,5.904,2,0.2,1.9926
30-12-2016,04-01-2017,Standard Class,Bryan Mills,Consumer,United States,Columbus,Ohio,East,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,13.712,2,0.2,1.0284
17-09-2014,21-09-2014,Standard Class,Nick Radford,Consumer,United States,Chula Vista,California,West,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0,85.9818
24-11-2017,27-11-2017,First Class,Patrick Gardner,Consumer,United States,San Francisco,California,West,Office Supplies,Art,BIC Liqua Brite Liner,27.76,4,0,9.9936
24-04-2015,28-04-2015,Standard Class,Deborah Brumfield,Home Office,United States,New York City,New York,East,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0,7.5371
09-03-2015,12-03-2015,First Class,Noel Staavos,Corporate,United States,San Antonio,Texas,Central,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,5,0.2,29.799
09-03-2015,12-03-2015,First Class,Noel Staavos,Corporate,United States,San Antonio,Texas,Central,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,3,0.2,22.4925
02-06-2017,03-06-2017,Same Day,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Paper,Things To Do Today Spiral Book,25.344,4,0.2,9.1872
19-09-2016,24-09-2016,Second Class,Chuck Clark,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832
19-09-2016,24-09-2016,Second Class,Chuck Clark,Home Office,United States,San Francisco,California,West,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,0,1.872
31-10-2014,03-11-2014,Second Class,Amy Cox,Consumer,United States,Avondale,Arizona,West,Technology,Phones,Plantronics HL10 Handset Lifter,742.336,8,0.2,83.5128
23-11-2017,27-11-2017,Standard Class,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.464,1,0.6,-4.04
23-11-2017,27-11-2017,Standard Class,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176
23-11-2017,27-11-2017,Standard Class,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,2,0.2,16.6788
16-11-2017,21-11-2017,Standard Class,Eileen Kiefer,Home Office,United States,Escondido,California,West,Office Supplies,Art,Newell 328,23.36,4,0,6.0736
19-02-2016,23-02-2016,Second Class,Cyma Kinney,Corporate,United States,Long Beach,New York,East,Office Supplies,Labels,Staple-on labels,8.67,3,0,4.0749
19-02-2016,23-02-2016,Second Class,Cyma Kinney,Corporate,United States,Long Beach,New York,East,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,6.6846
07-11-2017,11-11-2017,Standard Class,Pete Kriz,Consumer,United States,Newark,Delaware,East,Office Supplies,Appliances,Holmes Odor Grabber,100.94,7,0,33.3102
08-07-2014,10-07-2014,First Class,Michelle Huthwaite,Consumer,United States,Buffalo,New York,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.882,1,0.1,10.647
07-11-2014,12-11-2014,Standard Class,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,4,0.3,0
07-11-2014,12-11-2014,Standard Class,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,3,0.8,-2.214
07-11-2014,12-11-2014,Standard Class,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.712,7,0.2,3.5623
28-01-2017,01-02-2017,Standard Class,Giulietta Baptist,Consumer,United States,Wichita,Kansas,Central,Office Supplies,Paper,Xerox 1934,279.9,5,0,137.151
11-12-2015,16-12-2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Office Supplies,Art,Newell 313,13.12,5,0.2,1.148
11-12-2015,16-12-2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.576,4,0.7,-143.7904
11-12-2015,16-12-2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Office Supplies,Art,Newell 326,4.224,3,0.2,0.4752
11-12-2015,16-12-2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Technology,Accessories,Logitech Keyboard K120,58.08,4,0.2,-6.534
11-12-2015,16-12-2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",52.416,9,0.2,15.0696
11-12-2015,16-12-2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Furniture,Furnishings,DAX Wood Document Frame,54.92,5,0.2,10.984
11-12-2015,16-12-2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Furniture,Tables,Bevis Rectangular Conference Tables,364.95,5,0.5,-248.166
11-12-2015,16-12-2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Office Supplies,Paper,Xerox 1932,85.056,3,0.2,28.7064
11-12-2015,16-12-2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,27.696,3,0.2,9.6936
29-06-2015,04-07-2015,Standard Class,Michelle Moray,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",24.96,4,0,11.232
16-03-2015,23-03-2015,Standard Class,Monica Federle,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,1,0,18.1146
13-08-2015,17-08-2015,Standard Class,Clytie Kelty,Consumer,United States,Marietta,Georgia,South,Office Supplies,Binders,3-ring staple pack,5.64,3,0,2.7072
14-05-2016,19-05-2016,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.582,3,0.7,-44.1462
14-05-2016,19-05-2016,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Paper,Xerox 23,31.104,6,0.2,10.8864
14-05-2016,19-05-2016,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,3,0.2,8.3028
14-05-2016,19-05-2016,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36
14-05-2016,19-05-2016,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Art,Dixon Ticonderoga Pencils,4.768,2,0.2,0.4172
14-05-2016,19-05-2016,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,2,0.7,-7.612
14-05-2016,19-05-2016,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,8,0.7,-9.8208
13-07-2017,17-07-2017,Second Class,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Cisco SPA508G,39.594,1,0.4,-7.2589
13-07-2017,17-07-2017,Second Class,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Nu-Dell Executive Frame,91.008,9,0.2,19.3392
22-11-2015,25-11-2015,Second Class,Nathan Gelder,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1887,37.94,2,0,18.2112
22-11-2015,25-11-2015,Second Class,Nathan Gelder,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1971,42.8,10,0,19.26
22-11-2015,25-11-2015,Second Class,Nathan Gelder,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0,10.089
23-11-2014,28-11-2014,Standard Class,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,Quality Park Security Envelopes,62.808,3,0.2,21.1977
27-12-2015,30-12-2015,First Class,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,Central,Office Supplies,Paper,Xerox 1917,195.64,4,0,91.9508
27-12-2015,30-12-2015,First Class,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,Central,Technology,Phones,Cisco SPA 502G IP Phone,239.9,2,0,71.97
14-11-2016,19-11-2016,Second Class,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,Global Ergonomic Managers Chair,380.058,3,0.3,-21.7176
14-11-2016,19-11-2016,Second Class,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,4,0.4,179.9964
14-11-2016,19-11-2016,Second Class,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48.576,3,0.2,9.7152
08-05-2016,10-05-2016,First Class,Trudy Brown,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1920,17.94,3,0,8.073
26-12-2014,31-12-2014,Standard Class,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.264,3,0.2,6.1641
26-12-2014,31-12-2014,Standard Class,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,34.656,2,0.2,5.6316
26-12-2014,31-12-2014,Standard Class,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,81.552,2,0.2,8.1552
26-12-2014,31-12-2014,Standard Class,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,227.136,4,0.2,-42.588
08-06-2017,14-06-2017,Standard Class,Liz Willingham,Consumer,United States,Norwich,Connecticut,East,Office Supplies,Binders,Wilson Jones Impact Binders,10.36,2,0,5.0764
07-04-2015,11-04-2015,Standard Class,Peter Fuller,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,463.248,8,0.8,-1181.2824
07-04-2015,11-04-2015,Standard Class,Peter Fuller,Consumer,United States,San Antonio,Texas,Central,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,383.952,6,0.2,47.994
10-07-2016,11-07-2016,Same Day,Nick Zandusky,Home Office,United States,Yuma,Arizona,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,44.856,6,0.7,-35.8848
21-11-2016,26-11-2016,Standard Class,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,30.345,7,0.7,-24.276
21-11-2016,26-11-2016,Standard Class,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,Furniture,Chairs,"Global Value Steno Chair, Gray",127.554,3,0.3,-9.111
21-11-2016,26-11-2016,Standard Class,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,15.5904
12-11-2017,15-11-2017,First Class,Jim Epp,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,Acco 3-Hole Punch,14.016,4,0.2,4.9056
01-11-2014,08-11-2014,Standard Class,Jack O'Briant,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0,19.4656
01-11-2014,08-11-2014,Standard Class,Jack O'Briant,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",5.64,3,0,1.6356
15-05-2016,21-05-2016,Standard Class,Thomas Thornton,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Binder Posts,13.776,3,0.2,4.4772
07-11-2014,12-11-2014,Standard Class,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0,68.8464
07-11-2014,12-11-2014,Standard Class,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.8901
07-11-2014,12-11-2014,Standard Class,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708
07-11-2014,12-11-2014,Standard Class,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0,5.8233
05-10-2017,10-10-2017,Standard Class,Mike Pelletier,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,0.2,13.473
05-10-2017,10-10-2017,Standard Class,Mike Pelletier,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1951,61.96,2,0,27.882
05-10-2017,10-10-2017,Standard Class,Mike Pelletier,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268
01-06-2017,03-06-2017,First Class,Fred Harton,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,2,0.7,-2.6586
01-06-2017,03-06-2017,First Class,Fred Harton,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,Xerox 1924,27.744,6,0.2,10.0572
01-06-2017,03-06-2017,First Class,Fred Harton,Consumer,United States,Dublin,Ohio,East,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.376,4,0.4,-34.3148
20-11-2017,25-11-2017,Standard Class,Sample Company A,Home Office,United States,Henderson,Kentucky,South,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,2,0,11.5836
23-12-2016,28-12-2016,Standard Class,Neoma Murray,Consumer,United States,Bowling Green,Ohio,East,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553,3,0.7,-4.0722
29-09-2017,04-10-2017,Standard Class,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92,5,0.2,-54.882
07-11-2016,09-11-2016,First Class,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,East,Office Supplies,Fasteners,Rubber Band Ball,14.96,4,0,0.2992
04-04-2014,05-04-2014,First Class,Mary Zewe,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245
23-07-2015,26-07-2015,Second Class,Melanie Seite,Consumer,United States,Rochester,New York,East,Office Supplies,Binders,Acco 3-Hole Punch,10.512,3,0.2,3.6792
25-06-2014,27-06-2014,Second Class,Grace Kelly,Corporate,United States,Salem,Oregon,West,Technology,Phones,Plantronics 81402,263.96,5,0.2,19.797
25-06-2014,27-06-2014,Second Class,Grace Kelly,Corporate,United States,Salem,Oregon,West,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.632,11,0.2,17.908
25-06-2014,27-06-2014,Second Class,Grace Kelly,Corporate,United States,Salem,Oregon,West,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162
08-09-2014,14-09-2014,Standard Class,Marc Crier,Consumer,United States,Pasco,Washington,West,Office Supplies,Art,Prang Colored Pencils,5.88,2,0,2.646
08-09-2014,14-09-2014,Standard Class,Marc Crier,Consumer,United States,Pasco,Washington,West,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,5,0.2,121.99
08-09-2014,14-09-2014,Standard Class,Marc Crier,Consumer,United States,Pasco,Washington,West,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,8,0,91.152
08-09-2014,14-09-2014,Standard Class,Marc Crier,Consumer,United States,Pasco,Washington,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,0,19.4352
12-12-2014,15-12-2014,Second Class,Logan Haushalter,Consumer,United States,Oakland,California,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0,4.5144
12-12-2014,15-12-2014,Second Class,Logan Haushalter,Consumer,United States,Oakland,California,West,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.94,3,0,0.6258
12-12-2014,15-12-2014,Second Class,Logan Haushalter,Consumer,United States,Oakland,California,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,4.4352
13-01-2015,17-01-2015,Standard Class,Philip Brown,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028
13-01-2015,17-01-2015,Standard Class,Philip Brown,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024
13-01-2015,17-01-2015,Standard Class,Philip Brown,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,0,92.97
15-12-2017,19-12-2017,Standard Class,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,Central,Office Supplies,Art,Newell 307,10.192,7,0.2,1.0192
18-12-2016,24-12-2016,Standard Class,Grace Kelly,Corporate,United States,Morristown,New Jersey,East,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706
11-04-2014,16-04-2014,Second Class,Gary Mitchum,Home Office,United States,Austin,Texas,Central,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,6,0.2,265.4232
